symbol,timestamp,tradingDay,open,high,low,close,volume,openInterest
"ZWN70","1969-07-23T00:00:00-05:00","1969-07-23","137","137","134.75","135.5","0","0"
"ZWN70","1969-07-24T00:00:00-05:00","1969-07-24","135","135.25","133.625","134.125","0","0"
"ZWN70","1969-07-25T00:00:00-05:00","1969-07-25","133.25","133.875","132.125","133.25","0","0"
"ZWN70","1969-07-28T00:00:00-05:00","1969-07-28","133","134","128","128.75","0","0"
"ZWN70","1969-07-29T00:00:00-05:00","1969-07-29","128.375","130.75","128.375","130.375","0","0"
"ZWN70","1969-07-30T00:00:00-05:00","1969-07-30","131.5","132.125","131.125","131.875","0","0"
"ZWN70","1969-07-31T00:00:00-05:00","1969-07-31","131.875","131.875","130.875","131.625","0","0"
"ZWN70","1969-08-01T00:00:00-05:00","1969-08-01","132","132.625","131.5","132","0","0"
"ZWN70","1969-08-04T00:00:00-05:00","1969-08-04","131.75","132","130.75","130.75","0","0"
"ZWN70","1969-08-05T00:00:00-05:00","1969-08-05","130.75","131.125","129.75","130.625","0","0"
"ZWN70","1969-08-06T00:00:00-05:00","1969-08-06","130.75","131.875","130.625","131.625","0","0"
"ZWN70","1969-08-07T00:00:00-05:00","1969-08-07","132","133.75","132","132.875","0","0"
"ZWN70","1969-08-08T00:00:00-05:00","1969-08-08","133.375","133.875","132.75","133.25","0","0"
"ZWN70","1969-08-11T00:00:00-05:00","1969-08-11","132.75","134","132.75","134","0","0"
"ZWN70","1969-08-12T00:00:00-05:00","1969-08-12","134.5","135","133.5","134.25","0","0"
"ZWN70","1969-08-13T00:00:00-05:00","1969-08-13","134.5","134.5","133.5","133.875","0","0"
"ZWN70","1969-08-14T00:00:00-05:00","1969-08-14","133.75","134.75","132.875","134.375","0","0"
"ZWN70","1969-08-15T00:00:00-05:00","1969-08-15","134.625","135","134.125","134.75","0","0"
"ZWN70","1969-08-18T00:00:00-05:00","1969-08-18","134.625","135","134.125","134.5","0","0"
"ZWN70","1969-08-19T00:00:00-05:00","1969-08-19","134.5","134.5","133.375","133.375","0","0"
"ZWN70","1969-08-20T00:00:00-05:00","1969-08-20","132.75","134.125","132.75","133.375","0","0"
"ZWN70","1969-08-21T00:00:00-05:00","1969-08-21","132.875","133.875","132.75","133.5","0","0"
"ZWN70","1969-08-22T00:00:00-05:00","1969-08-22","133","134.25","133","133.75","0","0"
"ZWN70","1969-08-25T00:00:00-05:00","1969-08-25","133.875","134.75","133.5","134.375","0","0"
"ZWN70","1969-08-26T00:00:00-05:00","1969-08-26","134.125","134.5","133.375","133.5","0","0"
"ZWN70","1969-08-27T00:00:00-05:00","1969-08-27","134","134.375","133.75","134","0","0"
"ZWN70","1969-08-28T00:00:00-05:00","1969-08-28","134.125","135.125","134.125","135","0","0"
"ZWN70","1969-08-29T00:00:00-05:00","1969-08-29","135.875","135.875","134.75","135","0","0"
"ZWN70","1969-09-02T00:00:00-05:00","1969-09-02","135.375","135.375","134","134","0","0"
"ZWN70","1969-09-03T00:00:00-05:00","1969-09-03","134","134.375","133.625","134.25","0","0"
"ZWN70","1969-09-04T00:00:00-05:00","1969-09-04","134.625","134.75","133.375","133.75","0","0"
"ZWN70","1969-09-05T00:00:00-05:00","1969-09-05","134.125","134.25","133.5","133.625","0","0"
"ZWN70","1969-09-08T00:00:00-05:00","1969-09-08","133.375","133.375","132.5","132.875","0","0"
"ZWN70","1969-09-09T00:00:00-05:00","1969-09-09","133","133.875","132.875","133.625","0","0"
"ZWN70","1969-09-10T00:00:00-05:00","1969-09-10","133.75","134.5","133.5","134.125","0","0"
"ZWN70","1969-09-11T00:00:00-05:00","1969-09-11","134.125","134.625","133.875","134.5","0","0"
"ZWN70","1969-09-12T00:00:00-05:00","1969-09-12","134.5","134.875","134.25","134.75","0","0"
"ZWN70","1969-09-15T00:00:00-05:00","1969-09-15","134.375","135","134.125","134.375","0","0"
"ZWN70","1969-09-16T00:00:00-05:00","1969-09-16","134","134.625","134","134.375","0","0"
"ZWN70","1969-09-17T00:00:00-05:00","1969-09-17","134.625","135","134.5","135","0","0"
"ZWN70","1969-09-18T00:00:00-05:00","1969-09-18","135","135.5","134.75","135.25","0","0"
"ZWN70","1969-09-19T00:00:00-05:00","1969-09-19","135.125","135.25","134.5","134.75","0","0"
"ZWN70","1969-09-22T00:00:00-05:00","1969-09-22","134.25","134.375","133.75","134.125","0","0"
"ZWN70","1969-09-23T00:00:00-05:00","1969-09-23","133.25","134.125","133.25","134","0","0"
"ZWN70","1969-09-24T00:00:00-05:00","1969-09-24","134","135","134","135","0","0"
"ZWN70","1969-09-25T00:00:00-05:00","1969-09-25","134.875","135","133.75","133.75","0","0"
"ZWN70","1969-09-26T00:00:00-05:00","1969-09-26","133.25","133.875","132.875","133.25","0","0"
"ZWN70","1969-09-29T00:00:00-05:00","1969-09-29","133.125","134.375","133.125","134.25","0","0"
"ZWN70","1969-09-30T00:00:00-05:00","1969-09-30","134.125","134.25","133.75","134","0","0"
"ZWN70","1969-10-01T00:00:00-05:00","1969-10-01","134","134","133.5","133.875","0","0"
"ZWN70","1969-10-02T00:00:00-05:00","1969-10-02","133.625","134.125","133.625","134","0","0"
"ZWN70","1969-10-03T00:00:00-05:00","1969-10-03","134.25","135.375","134.25","135","0","0"
"ZWN70","1969-10-06T00:00:00-05:00","1969-10-06","135.375","136.125","134.75","135.375","0","0"
"ZWN70","1969-10-07T00:00:00-05:00","1969-10-07","135.25","135.375","134.5","134.625","0","0"
"ZWN70","1969-10-08T00:00:00-05:00","1969-10-08","134.25","134.5","134.125","134.5","0","0"
"ZWN70","1969-10-09T00:00:00-05:00","1969-10-09","135","135.5","134.875","135.25","0","0"
"ZWN70","1969-10-10T00:00:00-05:00","1969-10-10","135.25","135.75","134.75","134.75","0","0"
"ZWN70","1969-10-13T00:00:00-05:00","1969-10-13","136.75","137","135.375","135.625","0","0"
"ZWN70","1969-10-14T00:00:00-05:00","1969-10-14","135.625","136.5","135.5","135.875","0","0"
"ZWN70","1969-10-15T00:00:00-05:00","1969-10-15","136.125","137","135.5","136.75","0","0"
"ZWN70","1969-10-16T00:00:00-05:00","1969-10-16","137.375","137.75","136.375","136.625","0","0"
"ZWN70","1969-10-17T00:00:00-05:00","1969-10-17","135.625","137.375","135.625","136.5","0","0"
"ZWN70","1969-10-20T00:00:00-05:00","1969-10-20","137.25","138.125","137.125","138.125","0","0"
"ZWN70","1969-10-21T00:00:00-05:00","1969-10-21","137.875","138.25","137","137.125","0","0"
"ZWN70","1969-10-22T00:00:00-05:00","1969-10-22","136.75","137.375","136.625","136.75","0","0"
"ZWN70","1969-10-23T00:00:00-05:00","1969-10-23","136.375","136.75","136","136","0","0"
"ZWN70","1969-10-24T00:00:00-05:00","1969-10-24","136.375","136.875","136.25","136.625","0","0"
"ZWN70","1969-10-27T00:00:00-06:00","1969-10-27","135.5","135.75","134.75","135.25","0","0"
"ZWN70","1969-10-28T00:00:00-06:00","1969-10-28","135.25","135.25","134.625","134.75","0","0"
"ZWN70","1969-10-29T00:00:00-06:00","1969-10-29","135.25","135.875","135.25","135.875","0","0"
"ZWN70","1969-10-30T00:00:00-06:00","1969-10-30","136.375","136.5","135.375","135.375","0","0"
"ZWN70","1969-10-31T00:00:00-06:00","1969-10-31","135.375","135.5","135","135.125","0","0"
"ZWN70","1969-11-03T00:00:00-06:00","1969-11-03","135.75","136","134.75","135","0","0"
"ZWN70","1969-11-04T00:00:00-06:00","1969-11-04","135.25","135.375","135","135.25","0","0"
"ZWN70","1969-11-05T00:00:00-06:00","1969-11-05","135","135","134.625","135","0","0"
"ZWN70","1969-11-06T00:00:00-06:00","1969-11-06","135","135.125","134.75","134.75","0","0"
"ZWN70","1969-11-07T00:00:00-06:00","1969-11-07","134.75","135.375","134.625","135.25","0","0"
"ZWN70","1969-11-10T00:00:00-06:00","1969-11-10","135.5","136.125","135.5","136.125","0","0"
"ZWN70","1969-11-11T00:00:00-06:00","1969-11-11","136.25","136.875","136","136.375","0","0"
"ZWN70","1969-11-12T00:00:00-06:00","1969-11-12","136.375","136.875","136.25","136.375","0","0"
"ZWN70","1969-11-13T00:00:00-06:00","1969-11-13","136.25","137","136.25","136.75","0","0"
"ZWN70","1969-11-14T00:00:00-06:00","1969-11-14","137","137.75","136.75","136.875","0","0"
"ZWN70","1969-11-17T00:00:00-06:00","1969-11-17","136.875","137.625","136.75","137.5","0","0"
"ZWN70","1969-11-18T00:00:00-06:00","1969-11-18","137.75","138.125","137.375","137.75","0","0"
"ZWN70","1969-11-19T00:00:00-06:00","1969-11-19","137.5","138.5","137.5","138","0","0"
"ZWN70","1969-11-20T00:00:00-06:00","1969-11-20","138","138.5","137.875","138.25","0","0"
"ZWN70","1969-11-21T00:00:00-06:00","1969-11-21","138.75","139","138.5","138.5","0","0"
