symbol,timestamp,tradingDay,open,high,low,close,volume,openInterest
"ZCU64","1963-10-01T00:00:00-05:00","1963-10-01","124.125","126","124.125","125.125","0","0"
"ZCU64","1963-10-02T00:00:00-05:00","1963-10-02","125","125","121.75","122","0","0"
"ZCU64","1963-10-03T00:00:00-05:00","1963-10-03","122","122.25","121","122.125","0","0"
"ZCU64","1963-10-04T00:00:00-05:00","1963-10-04","122.5","123","122","122.625","0","0"
"ZCU64","1963-10-07T00:00:00-05:00","1963-10-07","123.5","124.375","123.25","124.375","0","0"
"ZCU64","1963-10-08T00:00:00-05:00","1963-10-08","127","127","123.75","124.5","0","0"
"ZCU64","1963-10-09T00:00:00-05:00","1963-10-09","124.625","125.75","123.75","125.75","0","0"
"ZCU64","1963-10-10T00:00:00-05:00","1963-10-10","126.5","126.5","125","125.125","0","0"
"ZCU64","1963-10-11T00:00:00-05:00","1963-10-11","124","124","121","121","0","0"
"ZCU64","1963-10-14T00:00:00-05:00","1963-10-14","121","121.875","120.875","121","0","0"
"ZCU64","1963-10-15T00:00:00-05:00","1963-10-15","121.5","122.75","121.5","122.625","0","0"
"ZCU64","1963-10-16T00:00:00-05:00","1963-10-16","123","123","122.25","122.375","0","0"
"ZCU64","1963-10-17T00:00:00-05:00","1963-10-17","122","122","121","121","0","0"
"ZCU64","1963-10-18T00:00:00-05:00","1963-10-18","121.375","121.375","120.875","121.125","0","0"
"ZCU64","1963-10-21T00:00:00-05:00","1963-10-21","121.5","123","121.125","122.375","0","0"
"ZCU64","1963-10-22T00:00:00-05:00","1963-10-22","122.75","123.25","122.25","123.25","0","0"
"ZCU64","1963-10-23T00:00:00-05:00","1963-10-23","123.875","124.25","123.25","123.25","0","0"
"ZCU64","1963-10-24T00:00:00-05:00","1963-10-24","123.75","124.125","123.125","123.5","0","0"
"ZCU64","1963-10-25T00:00:00-05:00","1963-10-25","123.375","124.875","123","124.875","0","0"
"ZCU64","1963-10-28T00:00:00-06:00","1963-10-28","124.5","125","123.75","124","0","0"
"ZCU64","1963-10-29T00:00:00-06:00","1963-10-29","123.875","124","123.5","123.5","0","0"
"ZCU64","1963-10-30T00:00:00-06:00","1963-10-30","123.375","123.375","122.375","123.125","0","0"
"ZCU64","1963-10-31T00:00:00-06:00","1963-10-31","123.5","124.5","123.375","124","0","0"
"ZCU64","1963-11-01T00:00:00-06:00","1963-11-01","124.25","126","124.125","126","0","0"
"ZCU64","1963-11-04T00:00:00-06:00","1963-11-04","126.125","127.125","126","126.875","0","0"
"ZCU64","1963-11-05T00:00:00-06:00","1963-11-05","126.875","126.875","125.375","126.125","0","0"
"ZCU64","1963-11-06T00:00:00-06:00","1963-11-06","125.75","126","125.125","125.375","0","0"
"ZCU64","1963-11-07T00:00:00-06:00","1963-11-07","125.375","125.75","125","125","0","0"
"ZCU64","1963-11-08T00:00:00-06:00","1963-11-08","125.5","126.5","125.375","126.375","0","0"
"ZCU64","1963-11-11T00:00:00-06:00","1963-11-11","126.375","126.375","125.375","125.375","0","0"
"ZCU64","1963-11-12T00:00:00-06:00","1963-11-12","125.125","125.125","124.5","124.625","0","0"
"ZCU64","1963-11-13T00:00:00-06:00","1963-11-13","125","125.375","124.625","125.25","0","0"
"ZCU64","1963-11-14T00:00:00-06:00","1963-11-14","125","125.5","124.625","124.75","0","0"
